"Work、、、FSD-Flinner Signs & Decals、、、Owner-Operator、、、June 6, 1984 - Present、、、Zelienople, Pennsylvania、、、FSD Customs",Education、、、Seneca Valley Senior High School、、、High school,,"Pittsburgh, Pennsylvania",Male
"Work、、、Jo Brighton Skills Center、、、Teacher、、、December 19, 2022 to present",Education、、、Eastern Michigan University、、、College、、、2018 - Present、、、Roosevelt High School、、、High school、、、September 2014 - June 2018,,"Wyandotte, Michigan",Female
Work、、、Stiles Law Firm、、、2014 - Present,"Education、、、University of Houston Law Center、、、Law、、、1990 - 1993、、、University of Texas、、、College、、、January 1, 1987 - May 1990、、、Monsignor Kelly Catholic High School、、、High school、、、1982 - 1986",,"Beaumont, Texas",Male
,Education、、、Lindsay High School、、、High school,March 8,"Lindsay, California",Female
"Work、、、Town of Webster, New Hamp、、、Chief of Police、、、March 12, 2018 - Present、、、Webster, New Hampshire、、、Police Chief for the Town of Webster.、、、Riley's Law Enforcement Sales、、、sales、、、2013 - Present、、、Hooksett, New Hampshire、、、Sales of Law Enforcement Supplies.、、、Northfield Police Department、、、Chief of Police - Retired、、、1992 - 2013、、、Northfield, New Hampshire、、、From 1992 to 2013",Education、、、Tilton Northfield High School、、、High school,,"Franklin, New Hampshire",Male
Work、、、Alcoa Fastening Systems、、、Trail riding、、、Wrangler Posse,Education、、、Baylor University、、、College,,"Cason, Texas",Male
"Work、、、Diamond Supply Co、、、Employee Benefits、、、September 7, 2010 - Present、、、Plainview, California","Education、、、Strathmore High School、、、High school、、、August 11, 2005 - June 5, 2011",,"Plainview, California",Male
Work、、、The Fields、、、Swamper,Education、、、Imperial Valley College、、、College、、、CUHS、、、High school,,"El Centro, California",Male
Work、、、Citizens、、、International Trade Specialist,"Education、、、University of Elvis Presley、、、College、、、August 16, 1977 - Present、、、Malden High School、、、High school",,"Malden, Massachusetts",Male
"Work、、、Drug Peddler、、、April 22, 2021 - Present、、、Drug Peddler、、、April 22, 2021 to present","Education、、、California State University, Sacramento、、、Bachelor of Political Science、、、Class of 2011、、、American River College、、、College、、、Class of 2009、、、Oak Grove High、、、High school",,"San Jose, California",Male
"Work、、、Reyes landscape、、、Owner、、、National City, California、、、Landscape and yard care、、、sim",Education、、、Sweetwater High School、、、High school,,"San Diego, California",Male
"Work、、、Completely 7 LLC、、、Owner and CEO、、、March 2, 2022 to present、、、Caregiving、、、Central Casting (Georgia, USA)、、、Feature Background Actress、、、September 2019 - Present","Education、、、Alabama State University、、、Early Childhood Care and Education、、、Robert e. Lee High School Montgomery, AL '14、、、High school",,"Montgomery, Alabama",Female
"Work、、、C.E.O at Daniellia's Bar and Restaurant、、、November 17, 2021 - Present、、、Self Employed (Business)、、、September 20, 2017 to present、、、Worked at YMCA Liberia UK Aid Match Slum Upgrading project、、、January 1, 2015 - Present、、、YMCA of Liberia Slum Project",Education、、、United Methodist Univerity、、、College、、、College of West Africa、、、High school、、、Class of 2009,,"Philadelphia, Pennsylvania",Female
Work、、、Nationwide Children's Hospital,Education、、、Anderson University、、、College、、、Jonathan Alder High School、、、High school,,"Plain City, Ohio",Male
"Work、、、Bartender/Server、、、February 13, 2023 - Present、、、Applebee's Grill + Bar、、、August 26, 2021 - Present",Education、、、South Amboy Middle High School、、、High school,,"South Amboy, New Jersey",Female
,Education、、、St. Joseph's College (New York)、、、College,November 25,"Franklin Lakes, New Jersey",Female
"Work、、、Performance Therapy Brandon、、、November 1, 2021 - Present","Education、、、Pearl River Community College、、、Physical Therapy Assistant (PTA)、、、August 15, 2019 - Present、、、Florence High School、、、High school",,"Florence, Mississippi",Female
"Work、、、Material Flow & Conveyor Systems, Inc.、、、IT Communication & Database Specialist",Education、、、Colton High School (Oregon)、、、High school,,"Colton, Oregon",Female
Work、、、Cobb County School District、、、principal、、、August 1957 - June 1994,Education、、、Auburn University、、、Ed.D.、、、Class of 1973、、、Georgia State University、、、MBA、、、Class of 1962、、、Emory University、、、BBA、、、Class of 1956、、、Reinhardt College、、、ABA、、、Class of 1954、、、Hiram High School、、、High school、、、Class of 1952、、、South Cobb High School、、、High school,,"Hiram, Georgia",Male
Work、、、Self-Employed,"Education、、、De Anza ISP、、、College、、、June 11, 2018 - 2020",,"San Jose, California",Male
"Work、、、M K Meats、、、Business Owner、、、Unadilla, Nebraska、、、Self-Employed",Education、、、University of Nebraska-Lincoln、、、College、、、Ord Jr-Sr High School、、、High school,,"Arcadia, Nebraska",Male
Work、、、Hotel Griffon,Education、、、Secretarial Graduate、、、College,,"Pittsburg, California",Female
Work、、、Hotel Griffon,Education、、、Secretarial Graduate、、、College,,"Pittsburg, California",Female
Work、、、Hotel Griffon,Education、、、Secretarial Graduate、、、College,,"Pittsburg, California",Female
"Work、、、Pratt & Whitney、、、Metrology Lead、、、April 5, 2022 to present、、、Siemens Energy、、、Lead Metrologist、、、February 9, 2014 to April 30, 2022、、、Lighthouse Charlottesville、、、Student Ministry Director",Education、、、Piedmont Virginia Community College、、、College、、、Albemarle High School、、、High school,,"Charlottesville, Virginia",Male
Work、、、@properties,Education、、、University of Colorado Boulder、、、College、、、Boulder High School、、、High school,,"Boulder, Colorado",Male
"Work、、、Frisco Chrysler Jeep Dodge Ram、、、Service Advisor、、、September 28, 2020 - Present",Education、、、Plano East Senior High (PESH)、、、High school、、、McMillen High School、、、High school,,"Dallas, Texas",Male
"Work、、、San Diego International Airport Linberg Field、、、warehousing/puller/、、、February 5, 2004 - December 1, 2007、、、San Diego, California、、、Anna's Linens、、、Supervisor、、、January 2, 2000 - February 1, 2004","Education、、、The Creative Writing Program at Grossmont College、、、College、、、September 4, 2000 - June 11, 2012、、、Sierra High School, San Bernardino, CA、、、High school、、、Class of 1978",,"El Centro, California",Female
Work、、、Self-Employed/Retired,Education、、、Bridgewater State University、、、Graduate School、、、University of Massachusetts Boston、、、Graduate School、、、Boston State College、、、College、、、Cardinal Spellman High School、、、High school,,"Randolph, Massachusetts",Male
"Work、、、Visit Orlando、、、Trade Shows & Events Coordinator、、、2021 - Present、、、Orlando, Florida",Education、、、University of Central Florida、、、Bachelor of Science in Hospitality Management、、、Hospitality Management、、、Class of 2021、、、Leigh High School、、、High school、、、August 2013 - June 2017,,"San Jose, California",Female
Work、、、Careworks、、、September 2004 - Present,Education、、、The Ohio State University、、、Communication Studies、、、Class of 1986、、、Upper Arlington High School (Ohio)、、、High school、、、1975 - Present,,"Miami, Florida",Female
Work、、、Target、、、October 2019 - Present,"Education、、、Black River Technical College、、、College、、、August 16, 2021 - Present、、、Paragould High School、、、High school",,"Paragould, Arkansas",Female
,Education、、、Southeastern Community College、、、College、、、May 1997 - Present、、、Burlington High School (Iowa)、、、High school,"October 26, 1976","Burlington, Iowa",Female
"Work、、、Freelance Artist、、、Artist、、、2016 - Present、、、Dallas, Texas、、、Artist、、、Barnes & Noble、、、Bookseller / Café Server、、、2017 - June 2019、、、Dallas, Texas",Education、、、Parsons School of Design、、、College、、、Class of 2022、、、Booker T. Washington High School for the Performing and Visual Arts、、、High school,,"Dallas, Texas",Male
"Work、、、Bass Pro Shops、、、Cashier、、、September 2015 - Present、、、San Jose, California",Education、、、Concordia University Irvine、、、Business Marketing、、、2016 - 2020、、、Leigh High School、、、High school、、、Class of 2016,,"San Jose, California",Male
"Work、、、Dylco Electric、、、November 11, 2019 - Present",Education、、、Ivy Tech Community College、、、Information of Technology (IT)、、、IUPUI、、、Architectural Technology、、、New Castle High School、、、High school,,"New Castle, Indiana",Male
